timestamp,open,high,low,close,volume
2025-09-16 08:48:00,115571.6,115593.2,115571.6,115593.1,23.024
2025-09-16 08:49:00,115593.1,115641.8,115593.1,115641.7,30.952
2025-09-16 08:50:00,115641.7,115641.7,115630.7,115630.7,20.578
2025-09-16 08:51:00,115630.7,115683.9,115630.7,115683.9,24.948
2025-09-16 08:52:00,115683.9,115696.1,115665.2,115665.3,69.094
2025-09-16 08:53:00,115665.2,115665.3,115608.4,115608.4,37.256
2025-09-16 08:54:00,115608.5,115613.8,115604.3,115604.4,24.495
2025-09-16 08:55:00,115604.3,115604.4,115573.6,115581.6,33.3
2025-09-16 08:56:00,115581.7,115583.3,115581.6,115583.3,15.498
2025-09-16 08:57:00,115583.3,115583.3,115580.0,115580.0,15.567
2025-09-16 08:58:00,115580.0,115600.0,115580.0,115600.0,18.673
2025-09-16 08:59:00,115599.9,115616.4,115599.9,115616.4,10.177
2025-09-16 09:00:00,115616.4,115653.5,115616.3,115636.4,47.01
2025-09-16 09:01:00,115636.5,115636.5,115616.5,115616.5,25.62
2025-09-16 09:02:00,115616.5,115626.4,115605.4,115605.5,27.347
2025-09-16 09:03:00,115605.4,115631.8,115605.4,115631.8,34.566
2025-09-16 09:04:00,115631.7,115666.5,115631.7,115666.4,19.811
2025-09-16 09:05:00,115666.5,115666.5,115647.6,115647.7,34.73
2025-09-16 09:06:00,115647.6,115647.7,115624.1,115643.8,16.035
2025-09-16 09:07:00,115643.8,115652.4,115643.7,115652.3,8.879
2025-09-16 09:08:00,115652.3,115652.4,115641.3,115641.3,14.628
2025-09-16 09:09:00,115641.4,115641.4,115587.9,115593.3,54.137
2025-09-16 09:10:00,115593.3,115593.3,115593.2,115593.3,7.985
2025-09-16 09:11:00,115593.2,115593.3,115593.2,115593.3,3.46
2025-09-16 09:12:00,115593.2,115593.3,115552.5,115553.0,22.065
2025-09-16 09:13:00,115553.1,115553.1,115553.0,115553.1,16.339
2025-09-16 09:14:00,115553.0,115563.1,115553.0,115563.0,24.381
2025-09-16 09:15:00,115563.1,115591.7,115563.0,115591.6,30.992
2025-09-16 09:16:00,115591.7,115591.7,115574.9,115589.3,35.623
2025-09-16 09:17:00,115589.4,115600.0,115560.0,115600.0,33.67
2025-09-16 09:18:00,115599.9,115615.2,115599.9,115613.4,21.128
2025-09-16 09:19:00,115613.3,115634.1,115603.6,115634.1,15.734
2025-09-16 09:20:00,115634.0,115634.0,115620.7,115620.8,13.601
2025-09-16 09:21:00,115620.7,115638.1,115620.7,115638.1,23.142
2025-09-16 09:22:00,115638.1,115655.5,115638.1,115655.5,21.533
2025-09-16 09:23:00,115655.5,115668.5,115655.4,115661.1,19.097
2025-09-16 09:24:00,115661.1,115661.2,115602.3,115602.4,19.37
2025-09-16 09:25:00,115602.4,115602.4,115560.0,115560.1,18.877
2025-09-16 09:26:00,115560.0,115586.1,115553.0,115553.1,25.016
2025-09-16 09:27:00,115553.0,115553.1,115546.9,115547.0,10.299
2025-09-16 09:28:00,115546.9,115547.0,115545.0,115545.0,7.044
2025-09-16 09:29:00,115545.0,115545.1,115538.4,115538.4,11.767
2025-09-16 09:30:00,115538.5,115551.2,115538.4,115542.3,26.921
2025-09-16 09:31:00,115542.3,115549.3,115542.2,115549.3,12.885
2025-09-16 09:32:00,115549.3,115549.3,115503.6,115503.7,29.428
2025-09-16 09:33:00,115503.6,115503.7,115491.0,115491.1,37.815
2025-09-16 09:34:00,115491.1,115496.9,115476.7,115496.5,68.687
2025-09-16 09:35:00,115496.4,115551.0,115496.4,115545.9,34.585
2025-09-16 09:36:00,115545.9,115547.1,115538.4,115547.0,21.143
2025-09-16 09:37:00,115547.0,115571.9,115547.0,115571.8,17.762
2025-09-16 09:38:00,115571.9,115571.9,115540.8,115540.8,14.7
2025-09-16 09:39:00,115540.9,115540.9,115523.1,115523.1,9.938
2025-09-16 09:40:00,115523.1,115523.2,115523.1,115523.2,7.842
2025-09-16 09:41:00,115523.1,115527.9,115523.1,115527.8,10.39
2025-09-16 09:42:00,115527.9,115527.9,115489.3,115489.3,13.9
2025-09-16 09:43:00,115489.4,115489.4,115470.7,115470.8,21.659
2025-09-16 09:44:00,115470.8,115470.8,115470.7,115470.7,17.957
2025-09-16 09:45:00,115470.8,115470.8,115460.0,115463.9,30.211
2025-09-16 09:46:00,115463.9,115466.9,115463.8,115463.8,17.711
2025-09-16 09:47:00,115463.8,115463.9,115450.0,115451.0,19.603
2025-09-16 09:48:00,115451.1,115477.7,115451.0,115471.9,34.323
2025-09-16 09:49:00,115472.0,115493.8,115471.9,115490.0,49.392
2025-09-16 09:50:00,115489.9,115490.0,115489.9,115490.0,6.02
2025-09-16 09:51:00,115490.0,115496.7,115474.8,115474.8,23.669
2025-09-16 09:52:00,115474.8,115474.9,115470.6,115470.6,9.33
2025-09-16 09:53:00,115470.7,115470.7,115454.3,115454.3,22.985
2025-09-16 09:54:00,115454.3,115454.4,115374.0,115413.1,268.039
2025-09-16 09:55:00,115413.1,115417.5,115413.0,115417.5,28.511
2025-09-16 09:56:00,115417.5,115417.5,115417.4,115417.4,8.794
2025-09-16 09:57:00,115417.4,115427.3,115417.4,115427.2,13.161
2025-09-16 09:58:00,115427.2,115431.6,115420.5,115420.6,18.378
2025-09-16 09:59:00,115420.5,115420.6,115420.5,115420.5,11.035
2025-09-16 10:00:00,115420.6,115433.8,115420.5,115433.8,26.226
2025-09-16 10:01:00,115433.8,115433.8,115410.0,115410.1,36.899
2025-09-16 10:02:00,115410.1,115410.1,115378.3,115378.4,35.628
2025-09-16 10:03:00,115378.3,115435.5,115333.3,115434.8,170.58
2025-09-16 10:04:00,115434.9,115471.8,115423.9,115432.1,104.553
2025-09-16 10:05:00,115432.1,115489.5,115432.0,115444.1,58.193
2025-09-16 10:06:00,115444.0,115444.1,115422.1,115422.1,15.184
2025-09-16 10:07:00,115422.2,115428.2,115409.9,115410.1,85.724
2025-09-16 10:08:00,115410.1,115410.1,115353.5,115353.6,39.959
2025-09-16 10:09:00,115353.6,115397.5,115353.5,115397.5,28.265
2025-09-16 10:10:00,115397.4,115397.5,115378.5,115378.5,30.378
2025-09-16 10:11:00,115378.6,115389.6,115357.7,115389.6,36.296
2025-09-16 10:12:00,115389.7,115421.4,115376.8,115389.8,46.561
2025-09-16 10:13:00,115389.8,115416.0,115382.3,115400.7,24.922
2025-09-16 10:14:00,115400.7,115400.7,115393.0,115393.0,16.391
2025-09-16 10:15:00,115393.1,115464.9,115393.0,115464.8,27.929
2025-09-16 10:16:00,115464.9,115464.9,115384.0,115384.1,27.246
2025-09-16 10:17:00,115384.1,115420.0,115384.0,115413.5,43.51
2025-09-16 10:18:00,115413.6,115448.1,115413.6,115435.2,48.202
2025-09-16 10:19:00,115435.3,115485.3,115435.2,115472.3,36.377
2025-09-16 10:20:00,115472.4,115552.6,115472.3,115535.1,71.043
2025-09-16 10:21:00,115535.1,115535.1,115488.3,115488.4,25.597
2025-09-16 10:22:00,115488.3,115488.4,115456.9,115457.0,14.227
2025-09-16 10:23:00,115456.9,115457.1,115437.0,115457.1,44.938
2025-09-16 10:24:00,115457.1,115471.9,115447.5,115471.8,35.749
2025-09-16 10:25:00,115471.8,115471.9,115462.6,115462.6,8.363
2025-09-16 10:26:00,115462.7,115462.7,115445.1,115447.4,20.033
2025-09-16 10:27:00,115447.4,115448.7,115447.3,115448.7,6.966
2025-09-16 10:28:00,115448.6,115466.8,115448.6,115459.4,18.611
2025-09-16 10:29:00,115459.4,115465.9,115459.3,115465.6,28.979
2025-09-16 10:30:00,115465.7,115498.7,115465.6,115470.8,41.301
2025-09-16 10:31:00,115470.7,115470.8,115420.0,115429.7,26.443
2025-09-16 10:32:00,115429.7,115494.6,115429.6,115494.6,21.253
2025-09-16 10:33:00,115494.6,115508.1,115491.4,115508.1,26.443
2025-09-16 10:34:00,115508.1,115508.1,115430.3,115430.3,52.379
2025-09-16 10:35:00,115430.3,115430.4,115404.5,115411.4,28.858
2025-09-16 10:36:00,115411.4,115411.5,115392.0,115392.0,24.286
2025-09-16 10:37:00,115392.0,115413.6,115385.4,115413.5,41.862
2025-09-16 10:38:00,115413.5,115421.5,115410.0,115410.1,11.02
2025-09-16 10:39:00,115410.0,115410.1,115410.0,115410.1,12.839
2025-09-16 10:40:00,115410.1,115446.0,115410.0,115410.3,27.438
2025-09-16 10:41:00,115410.3,115419.6,115390.2,115419.6,20.683
2025-09-16 10:42:00,115419.6,115427.9,115407.7,115419.3,22.746
2025-09-16 10:43:00,115419.2,115446.3,115408.8,115408.8,26.767
2025-09-16 10:44:00,115408.7,115408.8,115378.4,115378.4,14.964
2025-09-16 10:45:00,115378.4,115378.5,115340.0,115340.0,26.948
2025-09-16 10:46:00,115340.0,115374.8,115340.0,115374.8,55.25
2025-09-16 10:47:00,115374.8,115405.8,115374.8,115405.7,20.701
2025-09-16 10:48:00,115405.8,115443.8,115405.7,115416.1,23.644
2025-09-16 10:49:00,115416.0,115416.0,115364.6,115364.6,15.341
2025-09-16 10:50:00,115364.6,115411.4,115364.6,115379.3,22.615
2025-09-16 10:51:00,115379.3,115392.8,115379.2,115392.8,18.221
2025-09-16 10:52:00,115392.8,115392.8,115387.6,115387.7,7.181
2025-09-16 10:53:00,115387.7,115387.7,115387.6,115387.6,10.063
2025-09-16 10:54:00,115387.6,115387.7,115348.2,115357.2,35.285
2025-09-16 10:55:00,115357.1,115357.2,115334.3,115335.5,23.675
2025-09-16 10:56:00,115335.5,115335.6,115323.1,115323.1,31.449
2025-09-16 10:57:00,115323.1,115329.8,115323.1,115323.1,25.052
2025-09-16 10:58:00,115323.1,115330.0,115311.4,115325.8,42.836
2025-09-16 10:59:00,115325.8,115325.8,115318.4,115318.5,14.256
2025-09-16 11:00:00,115318.4,115340.0,115312.0,115339.9,41.521
2025-09-16 11:01:00,115340.0,115340.0,115293.1,115312.3,118.997
2025-09-16 11:02:00,115312.4,115320.0,115304.9,115305.0,18.1
2025-09-16 11:03:00,115305.0,115305.0,115213.0,115252.1,185.05
2025-09-16 11:04:00,115252.1,115269.7,115203.9,115235.5,147.789
2025-09-16 11:05:00,115235.4,115235.5,115157.0,115235.5,143.797
2025-09-16 11:06:00,115235.4,115274.0,115235.4,115241.2,97.717
2025-09-16 11:07:00,115241.2,115262.3,115241.1,115241.2,59.579
2025-09-16 11:08:00,115241.1,115241.2,115215.0,115215.0,58.712
2025-09-16 11:09:00,115215.1,115270.8,115215.0,115235.2,67.312
2025-09-16 11:10:00,115235.3,115238.2,115218.0,115223.9,33.34
2025-09-16 11:11:00,115223.9,115223.9,115222.8,115222.9,15.934
2025-09-16 11:12:00,115222.8,115222.9,115200.0,115201.0,35.108
2025-09-16 11:13:00,115201.0,115220.4,115193.6,115193.7,39.986
2025-09-16 11:14:00,115193.7,115203.1,115193.6,115203.1,28.124
2025-09-16 11:15:00,115203.0,115257.2,115203.0,115250.9,53.86
2025-09-16 11:16:00,115250.8,115250.9,115203.1,115203.2,31.978
2025-09-16 11:17:00,115203.1,115214.4,115187.6,115214.4,29.951
2025-09-16 11:18:00,115214.3,115243.2,115211.3,115211.4,35.055
2025-09-16 11:19:00,115211.4,115211.4,115180.0,115207.3,23.017
2025-09-16 11:20:00,115207.3,115207.3,115151.0,115199.9,84.349
2025-09-16 11:21:00,115200.0,115232.0,115191.2,115232.0,48.51
2025-09-16 11:22:00,115232.1,115295.2,115232.1,115291.4,103.235
2025-09-16 11:23:00,115291.3,115291.4,115261.5,115261.6,18.506
2025-09-16 11:24:00,115261.6,115288.7,115250.8,115268.6,34.053
2025-09-16 11:25:00,115268.6,115268.7,115253.6,115268.7,14.705
2025-09-16 11:26:00,115268.7,115327.3,115268.7,115281.7,114.093
2025-09-16 11:27:00,115281.7,115322.4,115281.7,115322.3,21.692
2025-09-16 11:28:00,115322.4,115322.4,115264.4,115264.5,124.819
2025-09-16 11:29:00,115264.5,115285.7,115264.4,115285.7,17.196
2025-09-16 11:30:00,115285.6,115337.7,115278.8,115337.7,31.912
2025-09-16 11:31:00,115337.7,115384.6,115323.8,115378.1,93.025
2025-09-16 11:32:00,115378.1,115384.0,115378.0,115378.3,20.344
2025-09-16 11:33:00,115378.2,115378.3,115353.0,115353.1,30.341
2025-09-16 11:34:00,115353.0,115379.2,115344.1,115377.2,24.428
2025-09-16 11:35:00,115377.1,115381.2,115365.6,115381.2,16.663
2025-09-16 11:36:00,115381.2,115381.2,115311.5,115311.5,116.287
2025-09-16 11:37:00,115311.5,115357.0,115311.5,115320.1,30.252
2025-09-16 11:38:00,115320.0,115320.1,115306.9,115307.0,11.276
2025-09-16 11:39:00,115306.9,115333.1,115300.0,115333.1,13.341
2025-09-16 11:40:00,115333.0,115333.1,115304.7,115304.7,15.504
2025-09-16 11:41:00,115304.7,115304.8,115286.8,115292.6,33.641
2025-09-16 11:42:00,115292.6,115310.4,115286.0,115286.0,24.779
2025-09-16 11:43:00,115285.7,115292.7,115285.7,115290.4,13.372
2025-09-16 11:44:00,115290.3,115290.4,115285.7,115285.8,11.585
2025-09-16 11:45:00,115285.8,115307.5,115285.7,115301.9,17.175
2025-09-16 11:46:00,115302.0,115313.5,115301.9,115306.4,19.786
2025-09-16 11:47:00,115306.3,115349.5,115306.3,115326.2,60.799
2025-09-16 11:48:00,115326.1,115336.0,115306.3,115320.0,29.535
2025-09-16 11:49:00,115320.0,115320.1,115275.0,115275.1,43.074
2025-09-16 11:50:00,115275.0,115300.0,115275.0,115292.3,28.997
2025-09-16 11:51:00,115292.3,115306.5,115286.0,115304.3,20.531
2025-09-16 11:52:00,115304.3,115304.4,115274.1,115274.1,12.666
2025-09-16 11:53:00,115274.1,115298.0,115274.1,115298.0,18.779
2025-09-16 11:54:00,115297.9,115298.0,115261.7,115277.1,42.886
2025-09-16 11:55:00,115277.1,115277.1,115272.7,115273.0,30.662
2025-09-16 11:56:00,115273.1,115273.1,115250.0,115259.9,20.906
2025-09-16 11:57:00,115259.9,115260.0,115233.0,115233.0,24.431
2025-09-16 11:58:00,115233.1,115233.1,115233.0,115233.1,5.429
2025-09-16 11:59:00,115233.1,115233.1,115222.0,115222.2,59.433
2025-09-16 12:00:00,115222.1,115245.0,115222.1,115245.0,26.757
2025-09-16 12:01:00,115245.0,115257.0,115245.0,115246.9,30.867
2025-09-16 12:02:00,115246.8,115274.2,115246.8,115274.2,25.807
2025-09-16 12:03:00,115274.2,115280.3,115229.0,115229.1,24.825
2025-09-16 12:04:00,115229.1,115236.5,115229.0,115229.1,10.344
2025-09-16 12:05:00,115229.1,115229.7,115229.1,115229.6,14.109
2025-09-16 12:06:00,115229.7,115325.4,115229.6,115297.2,41.09
2025-09-16 12:07:00,115297.2,115330.0,115297.2,115329.9,31.976
2025-09-16 12:08:00,115330.0,115346.9,115326.9,115326.9,54.211
2025-09-16 12:09:00,115326.9,115339.0,115312.9,115331.4,45.006
2025-09-16 12:10:00,115331.4,115331.4,115311.8,115311.8,19.749
2025-09-16 12:11:00,115311.8,115317.8,115306.3,115317.8,23.765
2025-09-16 12:12:00,115317.8,115328.1,115317.7,115327.9,19.143
2025-09-16 12:13:00,115327.9,115327.9,115317.5,115317.5,14.74
2025-09-16 12:14:00,115317.5,115317.6,115317.5,115317.6,7.816
2025-09-16 12:15:00,115317.5,115320.0,115317.5,115320.0,11.485
2025-09-16 12:16:00,115320.0,115329.1,115258.3,115329.0,41.217
2025-09-16 12:17:00,115329.0,115329.0,115284.4,115303.1,25.162
2025-09-16 12:18:00,115303.0,115365.3,115303.0,115357.9,73.879
2025-09-16 12:19:00,115357.9,115390.8,115357.8,115390.7,93.507
2025-09-16 12:20:00,115390.8,115390.8,115334.3,115357.6,23.506
2025-09-16 12:21:00,115357.5,115364.4,115317.0,115364.4,29.682
2025-09-16 12:22:00,115364.3,115395.9,115330.1,115392.9,109.253
2025-09-16 12:23:00,115392.9,115392.9,115338.3,115340.1,63.832
2025-09-16 12:24:00,115340.1,115340.2,115261.2,115261.3,21.319
2025-09-16 12:25:00,115261.2,115311.7,115261.2,115311.7,67.416
2025-09-16 12:26:00,115311.6,115311.7,115270.6,115270.8,37.042
2025-09-16 12:27:00,115270.8,115270.8,115242.6,115249.6,39.523
2025-09-16 12:28:00,115249.5,115260.1,115228.6,115260.0,24.277
2025-09-16 12:29:00,115260.0,115284.1,115260.0,115284.1,23.728
2025-09-16 12:30:00,115284.0,115320.7,115258.8,115320.0,72.986
2025-09-16 12:31:00,115319.9,115394.2,115319.9,115337.9,77.707
2025-09-16 12:32:00,115337.8,115348.4,115307.1,115327.0,34.451
2025-09-16 12:33:00,115326.9,115358.4,115300.0,115342.9,34.544
2025-09-16 12:34:00,115342.9,115346.7,115286.4,115346.7,19.618
2025-09-16 12:35:00,115346.6,115380.0,115316.8,115368.1,31.39
2025-09-16 12:36:00,115368.0,115385.6,115358.3,115377.7,14.232
2025-09-16 12:37:00,115377.6,115421.4,115331.5,115410.1,60.228
2025-09-16 12:38:00,115410.0,115410.1,115338.0,115362.8,36.806
2025-09-16 12:39:00,115362.7,115375.2,115341.3,115356.5,26.378
2025-09-16 12:40:00,115356.6,115379.7,115343.9,115379.6,15.615
2025-09-16 12:41:00,115379.7,115414.6,115368.0,115368.0,61.166
2025-09-16 12:42:00,115368.1,115368.1,115332.0,115332.0,30.103
2025-09-16 12:43:00,115332.0,115371.2,115332.0,115371.2,24.18
2025-09-16 12:44:00,115371.1,115386.3,115364.6,115384.0,12.835
2025-09-16 12:45:00,115384.0,115395.0,115373.9,115395.0,50.505
2025-09-16 12:46:00,115394.9,115395.0,115376.6,115376.7,15.304
2025-09-16 12:47:00,115376.6,115376.7,115320.6,115320.6,76.006
2025-09-16 12:48:00,115320.6,115393.4,115320.6,115360.6,63.173
2025-09-16 12:49:00,115360.5,115370.0,115352.7,115352.7,36.598
2025-09-16 12:50:00,115352.8,115371.2,115342.8,115345.5,40.117
2025-09-16 12:51:00,115345.6,115375.8,115319.0,115365.0,57.463
2025-09-16 12:52:00,115364.5,115371.9,115336.0,115359.7,17.072
2025-09-16 12:53:00,115359.8,115374.5,115359.7,115374.4,9.513
2025-09-16 12:54:00,115374.3,115385.7,115349.9,115381.9,45.032
2025-09-16 12:55:00,115381.8,115406.1,115377.8,115406.0,19.546
2025-09-16 12:56:00,115406.1,115414.5,115388.1,115392.7,22.028
2025-09-16 12:57:00,115392.7,115392.7,115392.6,115392.7,7.796
2025-09-16 12:58:00,115392.6,115413.7,115392.6,115405.6,18.89
2025-09-16 12:59:00,115405.6,115410.0,115359.0,115393.1,68.846
2025-09-16 13:00:00,115393.2,115400.0,115353.0,115372.0,41.752
2025-09-16 13:01:00,115371.9,115426.0,115371.9,115426.0,27.137
2025-09-16 13:02:00,115426.0,115430.7,115353.0,115403.5,64.384
2025-09-16 13:03:00,115403.4,115403.5,115370.7,115389.2,23.124
2025-09-16 13:04:00,115389.1,115422.0,115362.3,115422.0,41.359
2025-09-16 13:05:00,115421.9,115473.6,115400.0,115400.0,140.617
2025-09-16 13:06:00,115400.0,115461.4,115400.0,115428.0,35.014
2025-09-16 13:07:00,115428.0,115437.4,115384.8,115385.1,31.295
2025-09-16 13:08:00,115385.1,115433.3,115366.5,115408.5,70.046
2025-09-16 13:09:00,115408.4,115417.0,115401.2,115406.2,25.309
2025-09-16 13:10:00,115406.3,115425.5,115395.3,115425.5,16.498
2025-09-16 13:11:00,115425.5,115436.2,115400.0,115400.0,12.648
2025-09-16 13:12:00,115400.1,115411.6,115363.7,115363.7,47.985
2025-09-16 13:13:00,115363.7,115363.8,115328.4,115328.4,28.515
2025-09-16 13:14:00,115328.5,115347.6,115326.4,115338.3,30.958
2025-09-16 13:15:00,115338.3,115365.5,115319.0,115365.4,23.253
2025-09-16 13:16:00,115365.5,115365.5,115199.9,115308.4,473.155
2025-09-16 13:17:00,115308.5,115348.7,115308.4,115348.6,34.58
